"file_raw","dataset_name","column_name","column_order","type_parquet","source_sheet","source_name_original","theme","label_pt","categories","coverage_notes","key_role","join_key","present_in_workbook_dict","present_in_md_dict","notes"
"2022_Domicilio.parquet","Domicilio","domicilio03_V00541","570","double","Domicilios","V00541","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água chega encanada, mas apenas ao terreno, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00542","571","double","Domicilios","V00542","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água não chega encanada ao domicílio, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00543","572","double","Domicilios","V00543","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água chega encanada até dentro da casa, apartamento ou habitação, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00544","573","double","Domicilios","V00544","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água chega encanada, mas apenas ao terreno, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00545","574","double","Domicilios","V00545","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água não chega encanada ao domicílio, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00546","575","double","Domicilios","V00546","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água chega encanada até dentro da casa, apartamento ou habitação, Pessoas de sexo masculino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00547","576","double","Domicilios","V00547","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água chega encanada, mas apenas ao terreno, Pessoas de sexo masculino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00548","577","double","Domicilios","V00548","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água não chega encanada ao domicílio, Pessoas de sexo masculino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00549","578","double","Domicilios","V00549","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água chega encanada até dentro da casa, apartamento ou habitação, Pessoas de sexo feminino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00550","579","double","Domicilios","V00550","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água chega encanada, mas apenas ao terreno, Pessoas de sexo feminino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00551","580","double","Domicilios","V00551","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Água não chega encanada ao domicílio, Pessoas de sexo feminino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00552","581","double","Domicilios","V00552","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 1 banheiro de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00553","582","double","Domicilios","V00553","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 2 banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00554","583","double","Domicilios","V00554","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 3 banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00555","584","double","Domicilios","V00555","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 4 ou mais banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00556","585","double","Domicilios","V00556","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Apenas banheiro de uso comum a mais de um domicílio, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00557","586","double","Domicilios","V00557","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Apenas sanitário ou buraco para dejeções, inclusive os localizados no terreno, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00558","587","double","Domicilios","V00558","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Não tinham banheiro nem sanitário, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00559","588","double","Domicilios","V00559","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 1 banheiro de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00560","589","double","Domicilios","V00560","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 2 banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00561","590","double","Domicilios","V00561","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 3 banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00562","591","double","Domicilios","V00562","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 4 ou mais banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00563","592","double","Domicilios","V00563","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Apenas banheiro de uso comum a mais de um domicílio, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00564","593","double","Domicilios","V00564","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Apenas sanitário ou buraco para dejeções, inclusive os localizados no terreno, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00565","594","double","Domicilios","V00565","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Não tinham banheiro nem sanitário, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00566","595","double","Domicilios","V00566","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 1 banheiro de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Pessoas de sexo masculino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00567","596","double","Domicilios","V00567","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 2 banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Pessoas de sexo masculino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00568","597","double","Domicilios","V00568","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 3 banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Pessoas de sexo masculino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00569","598","double","Domicilios","V00569","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 4 ou mais banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Pessoas de sexo masculino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00570","599","double","Domicilios","V00570","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Apenas banheiro de uso comum a mais de um domicílio, Pessoas de sexo masculino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00571","600","double","Domicilios","V00571","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Apenas sanitário ou buraco para dejeções, inclusive os localizados no terreno, Pessoas de sexo masculino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00572","601","double","Domicilios","V00572","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Não tinham banheiro nem sanitário, Pessoas de sexo masculino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00573","602","double","Domicilios","V00573","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 1 banheiro de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Pessoas de sexo feminino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00574","603","double","Domicilios","V00574","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 2 banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Pessoas de sexo feminino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00575","604","double","Domicilios","V00575","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 3 banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Pessoas de sexo feminino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00576","605","double","Domicilios","V00576","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, 4 ou mais banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Pessoas de sexo feminino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00577","606","double","Domicilios","V00577","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Apenas banheiro de uso comum a mais de um domicílio, Pessoas de sexo feminino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00578","607","double","Domicilios","V00578","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Apenas sanitário ou buraco para dejeções, inclusive os localizados no terreno, Pessoas de sexo feminino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00579","608","double","Domicilios","V00579","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Não tinham banheiro nem sanitário, Pessoas de sexo feminino no domicílio","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00580","609","double","Domicilios","V00580","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é rede geral ou pluvial, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00581","610","double","Domicilios","V00581","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa séptica ou fossa filtro ligada à rede, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00582","611","double","Domicilios","V00582","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa séptica ou fossa filtro não ligada à rede, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00583","612","double","Domicilios","V00583","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa rudimentar ou buraco, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00584","613","double","Domicilios","V00584","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é vala, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00585","614","double","Domicilios","V00585","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é rio, lago, córrego ou mar, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00586","615","double","Domicilios","V00586","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é outra forma, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00587","616","double","Domicilios","V00587","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Destinação do esgoto inexistente, pois não tinham banheiro nem sanitário, Quantidade de moradores","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00588","617","double","Domicilios","V00588","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é rede geral ou pluvial, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
"2022_Domicilio.parquet","Domicilio","domicilio03_V00589","618","double","Domicilios","V00589","Características do Domicílio - Parte 3","Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa séptica ou fossa filtro ligada à rede, Quantidade de crianças de zero a nove anos de idade","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The raw file uses the singular name `Domicilio`, while the source spreadsheet/documentation uses `Domicilios`."
